time;USER_CPU_Load;USER_SPEED_MEAS;USER_SPEED_REF;
1184,705;37,92529296875;190,29888916015625;186;
1184,706;38,36705780029297;190,29888916015625;186;
1184,707;38,36882019042969;190,29888916015625;186;
1184,708;38,369407653808594;190,29888916015625;186;
1184,709;38,369998931884766;190,29888916015625;186;
1184,71;38,10529327392578;192,2607421875;186;
1184,711;38,10647201538086;192,2607421875;186;
1184,712;38,10588073730469;190,29888916015625;186;
1184,713;38,10293960571289;188,33705139160156;186;
1184,714;38,12058639526367;188,33705139160156;186;
1184,715;38,12234878540039;188,33705139160156;186;
1184,717;38,034706115722656;190,29888916015625;186;
1184,719;38,03823471069336;190,29888916015625;186;
1184,72;38,03764724731445;190,29888916015625;186;
1184,721;37,48646926879883;192,2607421875;186;
1184,722;37,48588180541992;192,2607421875;186;
1184,723;37,487648010253906;190,29888916015625;186;
1184,724;37,48823547363281;190,29888916015625;186;
1184,725;37,93058776855469;190,29888916015625;186;
1184,726;37,932350158691406;188,33705139160156;186;
1184,727;37,92646789550781;188,33705139160156;186;
1184,728;37,9288215637207;188,33705139160156;186;
1184,729;38,367645263671875;190,29888916015625;186;
1184,73;38,35588073730469;190,29888916015625;186;
1184,731;38,305877685546875;190,29888916015625;186;
1184,732;38,03940963745117;190,29888916015625;186;
1184,733;38,03940963745117;192,2607421875;186;
1184,734;38,041175842285156;192,2607421875;186;
1184,735;38,03823471069336;192,2607421875;186;
1184,736;38,05705642700195;190,29888916015625;186;
1184,737;38,05588150024414;192,2607421875;186;
1184,738;38,05705642700195;190,29888916015625;186;
1184,74;37,96999740600586;188,33705139160156;186;
1184,741;37,96940994262695;188,33705139160156;186;
1184,744;37,42293930053711;190,29888916015625;186;
1184,747;37,86411666870117;190,29888916015625;186;
1184,748;37,862937927246094;190,29888916015625;186;
1184,75;37,862937927246094;188,33705139160156;186;
1184,751;38,304115295410156;188,33705139160156;186;
1184,752;38,305877685546875;190,29888916015625;186;
1184,755;38,04058837890625;192,2607421875;186;
1184,759;38,05881881713867;192,2607421875;186;
1184,762;37,970584869384766;190,29888916015625;186;
1184,763;37,96940994262695;190,29888916015625;186;
1184,766;37,4223518371582;188,33705139160156;186;
1184,767;37,36882019042969;188,33705139160156;186;
1184,768;37,369998931884766;188,33705139160156;186;
1184,769;37,36882019042969;186,37521362304688;186;
1184,77;37,862937927246094;188,33705139160156;186;
1184,773;37,862937927246094;190,29888916015625;186;
1184,774;38,305877685546875;190,29888916015625;186;
1184,778;38,041175842285156;190,29888916015625;186;
1184,779;38,04058837890625;188,33705139160156;186;
1184,781;38,05823516845703;188,33705139160156;186;
1184,782;38,05881881713867;188,33705139160156;186;
1184,783;38,05881881713867;190,29888916015625;186;
1184,785;37,96940994262695;190,29888916015625;186;
1184,786;37,96940994262695;192,2607421875;186;
1184,787;37,96940994262695;190,29888916015625;186;
1184,788;37,96940994262695;192,2607421875;186;
1184,789;37,42293930053711;192,2607421875;186;
1184,791;37,42293930053711;190,29888916015625;186;
1184,792;37,86411666870117;188,33705139160156;186;
1184,793;37,862937927246094;188,33705139160156;186;
1184,796;38,304115295410156;188,33705139160156;186;
1184,797;38,305877685546875;190,29888916015625;186;
1184,8;38,040000915527344;190,29888916015625;186;
1184,801;38,04058837890625;190,29888916015625;186;
1184,803;38,04058837890625;188,33705139160156;186;
1184,804;38,05881881713867;188,33705139160156;186;
1184,808;37,96940994262695;190,29888916015625;186;
1184,811;37,4223518371582;192,2607421875;186;
1184,812;37,42293930053711;192,2607421875;186;
1184,815;37,86411666870117;190,29888916015625;186;
1184,816;37,862937927246094;190,29888916015625;186;
1184,817;37,880584716796875;190,29888916015625;186;
1184,818;37,862937927246094;190,29888916015625;186;
1184,819;38,305877685546875;188,33705139160156;186;
1184,823;38,04058837890625;190,29888916015625;186;
1184,825;38,04058837890625;188,33705139160156;186;
1184,826;38,05823516845703;190,29888916015625;186;
1184,827;38,05881881713867;190,29888916015625;186;
1184,829;38,05881881713867;188,33705139160156;186;
1184,83;37,970584869384766;188,33705139160156;186;
1184,831;37,96940994262695;190,29888916015625;186;
1184,832;37,96940994262695;188,33705139160156;186;
1184,834;37,4223518371582;188,33705139160156;186;
1184,835;37,42293930053711;190,29888916015625;186;
1184,838;37,862937927246094;190,29888916015625;186;
1184,84;37,862937927246094;188,33705139160156;186;
1184,841;38,304115295410156;190,29888916015625;186;
1184,842;38,305877685546875;190,29888916015625;186;
1184,843;38,305877685546875;192,2607421875;186;
1184,844;38,305877685546875;190,29888916015625;186;
1184,845;38,041175842285156;188,33705139160156;186;
1184,846;38,04058837890625;188,33705139160156;186;
1184,849;38,057647705078125;188,33705139160156;186;
1184,85;38,05823516845703;190,29888916015625;186;
1184,851;38,05881881713867;190,29888916015625;186;
1184,852;38,05823516845703;190,29888916015625;186;
1184,853;37,970584869384766;190,29888916015625;186;
1184,854;37,96999740600586;192,2607421875;186;
1184,855;37,96881866455078;190,29888916015625;186;
1184,856;37,96881866455078;188,33705139160156;186;
1184,857;37,423526763916016;188,33705139160156;186;
1184,858;37,4217643737793;188,33705139160156;186;
1184,859;37,42293930053711;186,37521362304688;186;
1184,86;37,809410095214844;188,33705139160156;186;
1184,861;37,86411666870117;188,33705139160156;186;
1184,863;37,85764694213867;188,33705139160156;186;
1184,864;38,218231201171875;188,33705139160156;186;
1184,865;38,21999740600586;190,29888916015625;186;
1184,866;38,21529006958008;190,29888916015625;186;
1184,868;37,95058822631836;190,29888916015625;186;
1184,87;37,95058822631836;188,33705139160156;186;
1184,872;37,96823501586914;188,33705139160156;186;
1184,875;37,87999725341797;190,29888916015625;186;
1184,877;37,88235092163086;190,29888916015625;186;
1184,878;37,87999725341797;190,29888916015625;186;
1184,879;37,33293914794922;190,29888916015625;186;
1184,881;37,33293914794922;188,33705139160156;186;
1184,883;37,77411651611328;188,33705139160156;186;
1184,887;38,21529006958008;188,33705139160156;186;
1184,888;38,21529006958008;190,29888916015625;186;
1184,891;37,95058822631836;190,29888916015625;186;
1184,892;37,951175689697266;190,29888916015625;186;
1184,893;37,95058822631836;188,33705139160156;186;
1184,894;37,96823501586914;188,33705139160156;186;
1184,898;37,87999725341797;188,33705139160156;186;
1184,901;37,87999725341797;190,29888916015625;186;
1184,902;37,33293914794922;190,29888916015625;186;
1184,903;36,12823486328125;190,29888916015625;186;
1184,904;37,39588165283203;190,29888916015625;186;
1184,905;37,395294189453125;190,29888916015625;186;
1184,906;37,843528747558594;190,29888916015625;186;
1184,907;37,844703674316406;190,29888916015625;186;
1184,908;37,85529327392578;188,33705139160156;186;
1184,909;38,299407958984375;188,33705139160156;186;
1184,913;38,04058837890625;190,29888916015625;186;
1184,914;38,034706115722656;190,29888916015625;186;
1184,915;38,04058837890625;190,29888916015625;186;
1184,916;38,034706115722656;190,29888916015625;186;
1184,917;38,05058670043945;190,29888916015625;186;
1184,918;38,047645568847656;190,29888916015625;186;
1184,919;38,04235076904297;190,29888916015625;186;
1184,92;38,036468505859375;190,29888916015625;186;
1184,921;37,946468353271484;190,29888916015625;186;
1184,922;37,94823455810547;190,29888916015625;186;
1184,923;37,94352722167969;188,33705139160156;186;
1184,924;37,39646911621094;188,33705139160156;186;
1184,925;37,397056579589844;188,33705139160156;186;
1184,927;37,391178131103516;188,33705139160156;186;
1184,928;37,8347053527832;188,33705139160156;186;
1184,929;37,91529083251953;190,29888916015625;186;
1184,93;37,93000030517578;190,29888916015625;186;
1184,931;37,932350158691406;190,29888916015625;186;
1184,932;38,37528991699219;190,29888916015625;186;
1184,933;38,38175964355469;190,29888916015625;186;
1184,934;38,38058853149414;190,29888916015625;186;
1184,935;38,365291595458984;192,2607421875;186;
1184,936;38,09823226928711;192,2607421875;186;
1184,937;38,107059478759766;190,29888916015625;186;
1184,938;38,107059478759766;186,37521362304688;186;
1184,939;38,11000061035156;188,33705139160156;186;
1184,94;38,12588119506836;188,33705139160156;186;
1184,941;38,128822326660156;190,29888916015625;186;
1184,943;38,041175842285156;190,29888916015625;186;
1184,944;38,03117752075195;190,29888916015625;186;
1184,945;38,0323486328125;190,29888916015625;186;
1184,946;38,04587936401367;190,29888916015625;186;
1184,947;37,500587463378906;188,33705139160156;186;
1184,948;37,514705657958984;190,29888916015625;186;
1184,949;37,52941131591797;188,33705139160156;186;
1184,95;37,5288200378418;188,33705139160156;186;
1184,951;37,971763610839844;188,33705139160156;186;
1184,952;37,97352981567383;188,33705139160156;186;
1184,953;37,974117279052734;188,33705139160156;186;
1184,954;37,96411895751953;190,29888916015625;186;
1184,955;38,40176010131836;190,29888916015625;186;
1184,956;38,39470291137695;190,29888916015625;186;
1184,957;38,38882064819336;190,29888916015625;186;
1184,958;38,128822326660156;190,29888916015625;186;
1184,959;38,12294006347656;190,29888916015625;186;
1184,96;38,11647033691406;190,29888916015625;186;
1184,961;38,11000061035156;188,33705139160156;186;
1184,962;38,126468658447266;188,33705139160156;186;
1184,963;38,12470245361328;190,29888916015625;186;
1184,964;38,11587905883789;188,33705139160156;186;
1184,965;38,12294006347656;188,33705139160156;186;
1184,966;38,0323486328125;190,29888916015625;186;
1184,967;38,038818359375;190,29888916015625;186;
1184,968;38,02823257446289;190,29888916015625;186;
1184,969;38,031761169433594;192,2607421875;186;
1184,97;37,485294342041016;192,2607421875;186;
1184,971;37,48999786376953;192,2607421875;186;
1184,972;37,487056732177734;190,29888916015625;186;
1184,973;37,927059173583984;190,29888916015625;186;
1184,974;37,93000030517578;190,29888916015625;186;
1184,975;37,9288215637207;190,29888916015625;186;
1184,976;37,925880432128906;188,33705139160156;186;
1184,977;38,37117385864258;186,37521362304688;186;
1184,978;38,36705780029297;188,33705139160156;186;
1184,979;38,367645263671875;188,33705139160156;186;
1184,98;38,369407653808594;190,29888916015625;186;
1184,981;38,108821868896484;190,29888916015625;186;
1184,982;38,09823226928711;190,29888916015625;186;
1184,983;38,108821868896484;188,33705139160156;186;
1184,984;38,10176467895508;190,29888916015625;186;
1184,985;38,12352752685547;190,29888916015625;186;
1184,986;38,121177673339844;190,29888916015625;186;
1184,987;38,12528991699219;188,33705139160156;186;
1184,988;38,12352752685547;188,33705139160156;186;
1184,989;38,03352737426758;188,33705139160156;186;
1184,992;37,48588180541992;188,33705139160156;186;
1184,993;37,487056732177734;190,29888916015625;186;
1184,994;37,49293899536133;190,29888916015625;186;
1184,995;37,48470687866211;190,29888916015625;186;
1184,996;37,933528900146484;190,29888916015625;186;
1184,997;37,925880432128906;190,29888916015625;186;
1184,998;37,9288215637207;190,29888916015625;186;
1184,999;37,93000030517578;190,29888916015625;186;
1185;38,37058639526367;190,29888916015625;186;
1185,001;38,36823272705078;190,29888916015625;186;
1185,002;38,36823272705078;192,2607421875;186;
1185,003;38,37294006347656;190,29888916015625;186;
1185,004;38,10529327392578;188,33705139160156;186;
1185,007;38,12234878540039;188,33705139160156;186;
1185,008;38,12588119506836;190,29888916015625;186;
1185,009;38,119998931884766;190,29888916015625;186;
1185,01;38,12234878540039;192,2607421875;186;
1185,011;38,034706115722656;192,2607421875;186;
1185,012;38,03352737426758;192,2607421875;186;
1185,013;38,02705764770508;190,29888916015625;186;
1185,014;37,970584869384766;190,29888916015625;186;
1185,015;37,423526763916016;190,29888916015625;186;
1185,016;37,4223518371582;190,29888916015625;186;
1185,017;37,4217643737793;186,37521362304688;186;
1185,018;37,36882019042969;186,37521362304688;186;
1185,019;37,80999755859375;188,33705139160156;186;
1185,02;37,862937927246094;188,33705139160156;186;
1185,022;38,305877685546875;190,29888916015625;186;
1185,023;38,304115295410156;190,29888916015625;186;
1185,024;38,30470275878906;190,29888916015625;186;
1185,026;38,040000915527344;190,29888916015625;186;
1185,027;38,04058837890625;190,29888916015625;186;
1185,028;38,04058837890625;188,33705139160156;186;
1185,03;38,057647705078125;188,33705139160156;186;
1185,034;37,971763610839844;190,29888916015625;186;
1185,038;37,42293930053711;190,29888916015625;186;
1185,04;37,42293930053711;188,33705139160156;186;
1185,041;37,86411666870117;188,33705139160156;186;
1185,045;38,30470275878906;188,33705139160156;186;
1185,046;38,30470275878906;190,29888916015625;186;
1185,048;38,30470275878906;192,2607421875;186;
1185,049;38,04058837890625;192,2607421875;186;
1185,051;38,04058837890625;190,29888916015625;186;
1185,052;38,04058837890625;192,2607421875;186;
1185,053;38,057647705078125;192,2607421875;186;
1185,054;38,057647705078125;190,29888916015625;186;
1185,056;37,96940994262695;188,33705139160156;186;
1185,057;37,971763610839844;188,33705139160156;186;
1185,06;37,4223518371582;188,33705139160156;186;
1185,061;37,42293930053711;190,29888916015625;186;
1185,062;37,42293930053711;188,33705139160156;186;
1185,064;37,86411666870117;188,33705139160156;186;
1185,068;38,30470275878906;188,33705139160156;186;
1185,069;38,30470275878906;190,29888916015625;186;
1185,07;38,30470275878906;188,33705139160156;186;
1185,071;38,040000915527344;190,29888916015625;186;
1185,072;38,04058837890625;190,29888916015625;186;
1185,075;38,05823516845703;190,29888916015625;186;
1185,076;38,057647705078125;190,29888916015625;186;
1185,079;37,971763610839844;190,29888916015625;186;
1185,081;37,971763610839844;188,33705139160156;186;
1185,083;37,42293930053711;188,33705139160156;186;
1185,087;37,86411666870117;188,33705139160156;186;
1185,088;37,86411666870117;190,29888916015625;186;
1185,09;38,30529022216797;188,33705139160156;186;
1185,091;38,30470275878906;190,29888916015625;186;
1185,093;38,30470275878906;188,33705139160156;186;
1185,094;38,04058837890625;188,33705139160156;186;
1185,096;38,04058837890625;184,41336059570312;186;
1185,097;38,04058837890625;186,37521362304688;186;
1185,098;38,057647705078125;186,37521362304688;186;
1185,099;38,05999755859375;188,33705139160156;186;
