time;USER_CPU_Load;USER_SPEED_MEAS;USER_SPEED_REF;
1118,092;38,1852912902832;1720,53759765625;1716;
1118,093;38,07411575317383;1726,4228515625;1716;
1118,094;38,26117706298828;1724,461181640625;1716;
1118,095;37,62352752685547;1710,728271484375;1716;
1118,096;38,500587463378906;1712,68994140625;1716;
1118,097;38,16411590576172;1722,499267578125;1716;
1118,098;38,05234909057617;1726,4228515625;1716;
1118,099;38,24117660522461;1724,461181640625;1716;
1118,1;37,60588073730469;1712,68994140625;1716;
1118,101;38,48235321044922;1714,6519775390625;1716;
1118,102;38,14352798461914;1722,499267578125;1716;
1118,103;38,036468505859375;1726,4228515625;1716;
1118,104;38,230587005615234;1726,4228515625;1716;
1118,105;37,593528747558594;1712,68994140625;1716;
1118,106;38,217647552490234;1720,53759765625;1716;
1118,107;38,13999557495117;1722,499267578125;1716;
1118,108;38,034114837646484;1726,4228515625;1716;
1118,109;38,22999954223633;1720,53759765625;1716;
1118,11;37,59646987915039;1714,6519775390625;1716;
1118,111;38,21117401123047;1724,461181640625;1716;
1118,112;38,147056579589844;1722,499267578125;1716;
1118,113;38,036468505859375;1724,461181640625;1716;
1118,114;38,234703063964844;1712,68994140625;1716;
1118,115;37,59587860107422;1712,68994140625;1716;
1118,116;38,21529006958008;1720,53759765625;1716;
1118,117;38,141761779785156;1724,461181640625;1716;
1118,118;38,038818359375;1724,461181640625;1716;
1118,119;38,22882080078125;1710,728271484375;1716;
1118,12;37,598236083984375;1712,68994140625;1716;
1118,121;38,21058654785156;1722,499267578125;1716;
1118,122;38,14352798461914;1728,3848876953125;1716;
1118,123;38,036468505859375;1726,4228515625;1716;
1118,124;38,23117446899414;1710,728271484375;1716;
1118,125;37,5941162109375;1712,68994140625;1716;
1118,126;38,21529006958008;1724,461181640625;1716;
1118,127;38,14293670654297;1728,3848876953125;1716;
1118,128;38,03705596923828;1724,461181640625;1716;
1118,129;38,234703063964844;1710,728271484375;1716;
1118,13;37,59293746948242;1710,728271484375;1716;
1118,131;38,21117401123047;1722,499267578125;1716;
1118,132;38,14117431640625;1730,3466796875;1716;
1118,133;38,03588104248047;1726,4228515625;1716;
1118,134;38,23117446899414;1708,766357421875;1716;
1118,135;37,59529113769531;1710,728271484375;1716;
1118,136;38,21352767944336;1724,461181640625;1716;
1118,137;38,147056579589844;1730,3466796875;1716;
1118,138;38,478233337402344;1726,4228515625;1716;
1118,139;38,22999954223633;1706,8046875;1716;
1118,14;37,59587860107422;1712,68994140625;1716;
1118,141;38,21470260620117;1722,499267578125;1716;
1118,142;38,14234924316406;1730,3466796875;1716;
1118,143;38,48117446899414;1728,3848876953125;1716;
1118,144;38,23176193237305;1710,728271484375;1716;
1118,145;37,5941162109375;1710,728271484375;1716;
1118,146;38,21058654785156;1722,499267578125;1716;
1118,147;38,141761779785156;1730,3466796875;1716;
1118,148;38,478233337402344;1716,61376953125;1716;
1118,149;38,23176193237305;1712,68994140625;1716;
1118,15;37,59293746948242;1710,728271484375;1716;
1118,151;38,21529006958008;1724,461181640625;1716;
1118,152;38,139408111572266;1728,3848876953125;1716;
1118,153;38,41411590576172;1716,61376953125;1716;
1118,154;38,16529083251953;1712,68994140625;1716;
1118,155;37,53176498413086;1720,53759765625;1716;
1118,156;38,14646911621094;1722,499267578125;1716;
1118,157;38,077056884765625;1726,4228515625;1716;
1118,158;38,484703063964844;1720,53759765625;1716;
1118,159;38,16587829589844;1710,728271484375;1716;
1118,16;37,97117614746094;1716,61376953125;1716;
1118,161;38,149410247802734;1726,4228515625;1716;
1118,162;38,07764434814453;1730,3466796875;1716;
1118,163;38,41411590576172;1716,61376953125;1716;
1118,164;38,16646957397461;1710,728271484375;1716;
1118,165;37,97117614746094;1720,53759765625;1716;
1118,166;38,15058898925781;1728,3848876953125;1716;
1118,167;38,07823181152344;1728,3848876953125;1716;
1118,168;38,41411590576172;1714,6519775390625;1716;
1118,169;38,167057037353516;1708,766357421875;1716;
1118,17;37,97117614746094;1722,499267578125;1716;
1118,171;38,15058898925781;1728,3848876953125;1716;
1118,172;38,07823181152344;1726,4228515625;1716;
1118,173;38,41411590576172;1712,68994140625;1716;
1118,174;38,167057037353516;1708,766357421875;1716;
1118,175;37,97117614746094;1722,499267578125;1716;
1118,176;38,15058898925781;1730,3466796875;1716;
1118,177;38,07823181152344;1730,3466796875;1716;
1118,178;38,41411590576172;1712,68994140625;1716;
1118,179;38,167057037353516;1708,766357421875;1716;
1118,18;37,97117614746094;1722,499267578125;1716;
1118,181;38,15058898925781;1732,3084716796875;1716;
1118,182;37,53117752075195;1728,3848876953125;1716;
1118,183;38,41411590576172;1716,61376953125;1716;
1118,184;38,167057037353516;1708,766357421875;1716;
1118,185;37,97117614746094;1722,499267578125;1716;
1118,186;38,15058898925781;1732,3084716796875;1716;
1118,187;37,529998779296875;1728,3848876953125;1716;
1118,188;38,41411590576172;1712,68994140625;1716;
1118,189;38,167057037353516;1706,8046875;1716;
1118,19;37,97117614746094;1724,461181640625;1716;
1118,191;38,15058898925781;1728,3848876953125;1716;
1118,192;37,53117752075195;1718,5755615234375;1716;
1118,193;38,41411590576172;1712,68994140625;1716;
1118,194;38,167057037353516;1710,728271484375;1716;
1118,195;37,97235107421875;1722,499267578125;1716;
1118,196;38,14882278442383;1724,461181640625;1716;
1118,197;37,53117752075195;1722,499267578125;1716;
1118,198;38,41411590576172;1712,68994140625;1716;
1118,199;38,16587829589844;1710,728271484375;1716;
1118,2;37,97117614746094;1730,3466796875;1716;
1118,201;38,06058883666992;1728,3848876953125;1716;
1118,202;37,53117752075195;1724,461181640625;1716;
1118,203;38,41411590576172;1716,61376953125;1716;
1118,204;38,078819274902344;1720,53759765625;1716;
1118,205;37,97117614746094;1728,3848876953125;1716;
1118,206;38,14882278442383;1726,4228515625;1716;
1118,207;37,53117752075195;1722,499267578125;1716;
1118,208;38,41411590576172;1716,61376953125;1716;
1118,209;38,078819274902344;1720,53759765625;1716;
1118,21;37,97117614746094;1724,461181640625;1716;
1118,211;38,14882278442383;1724,461181640625;1716;
1118,212;37,53117752075195;1718,5755615234375;1716;
1118,213;38,4152946472168;1712,68994140625;1716;
1118,214;38,07764434814453;1716,61376953125;1716;
1118,215;37,97117614746094;1726,4228515625;1716;
1118,216;38,14882278442383;1726,4228515625;1716;
1118,217;37,53117752075195;1708,766357421875;1716;
1118,218;38,41353225708008;1712,68994140625;1716;
1118,219;38,07764434814453;1720,53759765625;1716;
1118,22;37,97117614746094;1730,3466796875;1716;
1118,221;38,14882278442383;1724,461181640625;1716;
1118,222;37,53117752075195;1714,6519775390625;1716;
1118,223;38,4152946472168;1714,6519775390625;1716;
1118,224;38,07764434814453;1718,5755615234375;1716;
1118,225;37,97117614746094;1732,3084716796875;1716;
1118,226;38,16646957397461;1726,4228515625;1716;
1118,227;37,53117752075195;1710,728271484375;1716;
1118,228;38,4152946472168;1712,68994140625;1716;
1118,229;38,07764434814453;1720,53759765625;1716;
1118,23;37,97117614746094;1728,3848876953125;1716;
1118,231;38,16646957397461;1726,4228515625;1716;
1118,232;37,53117752075195;1714,6519775390625;1716;
1118,233;38,41353225708008;1714,6519775390625;1716;
1118,234;38,07764434814453;1722,499267578125;1716;
1118,235;37,97117614746094;1730,3466796875;1716;
1118,236;38,16646957397461;1728,3848876953125;1716;
1118,237;37,53117752075195;1712,68994140625;1716;
1118,238;38,4152946472168;1720,53759765625;1716;
1118,239;38,078819274902344;1722,499267578125;1716;
1118,24;37,972938537597656;1728,3848876953125;1716;
1118,241;38,16646957397461;1720,53759765625;1716;
1118,242;37,53117752075195;1714,6519775390625;1716;
1118,243;38,14882278442383;1718,5755615234375;1716;
1118,244;38,078819274902344;1722,499267578125;1716;
1118,245;37,972938537597656;1726,4228515625;1716;
1118,246;38,16646957397461;1716,61376953125;1716;
1118,247;37,53117752075195;1712,68994140625;1716;
1118,248;38,4152946472168;1716,61376953125;1716;
1118,249;38,07764434814453;1720,53759765625;1716;
1118,25;37,972938537597656;1724,461181640625;1716;
1118,251;38,16646957397461;1710,728271484375;1716;
1118,252;37,53117752075195;1712,68994140625;1716;
1118,253;38,15058898925781;1722,499267578125;1716;
1118,254;38,07764434814453;1728,3848876953125;1716;
1118,255;37,972938537597656;1726,4228515625;1716;
1118,256;38,16646957397461;1708,766357421875;1716;
1118,257;37,53117752075195;1714,6519775390625;1716;
1118,258;38,15058898925781;1724,461181640625;1716;
1118,259;38,07764434814453;1728,3848876953125;1716;
1118,26;37,972938537597656;1726,4228515625;1716;
1118,261;38,16646957397461;1714,6519775390625;1716;
1118,262;37,529998779296875;1712,68994140625;1716;
1118,263;38,15058898925781;1724,461181640625;1716;
1118,264;38,078819274902344;1730,3466796875;1716;
1118,265;37,972938537597656;1726,4228515625;1716;
1118,266;38,16646957397461;1708,766357421875;1716;
1118,267;37,529998779296875;1710,728271484375;1716;
1118,268;38,15058898925781;1724,461181640625;1716;
1118,269;38,078819274902344;1730,3466796875;1716;
1118,27;37,97235107421875;1724,461181640625;1716;
1118,271;38,16646957397461;1708,766357421875;1716;
1118,272;37,53117752075195;1712,68994140625;1716;
1118,273;38,15058898925781;1722,499267578125;1716;
1118,274;38,07764434814453;1730,3466796875;1716;
1118,275;38,41353225708008;1726,4228515625;1716;
1118,276;38,16529083251953;1712,68994140625;1716;
1118,277;37,529998779296875;1716,61376953125;1716;
1118,278;38,14882278442383;1722,499267578125;1716;
1118,279;38,07764434814453;1730,3466796875;1716;
1118,28;38,4152946472168;1724,461181640625;1716;
1118,281;38,16587829589844;1710,728271484375;1716;
1118,282;37,53117752075195;1712,68994140625;1716;
1118,283;38,14882278442383;1722,499267578125;1716;
1118,284;38,07999801635742;1730,3466796875;1716;
1118,285;38,416473388671875;1716,61376953125;1716;
1118,286;38,079410552978516;1710,728271484375;1716;
1118,287;37,44411849975586;1716,61376953125;1716;
1118,288;38,05882263183594;1722,499267578125;1716;
1118,289;37,98823547363281;1726,4228515625;1716;
1118,29;38,32353210449219;1714,6519775390625;1716;
1118,291;38,07646942138672;1710,728271484375;1716;
1118,292;37,44117736816406;1712,68994140625;1716;
1118,293;38,05882263183594;1724,461181640625;1716;
1118,294;37,98823547363281;1728,3848876953125;1716;
1118,295;38,32353210449219;1716,61376953125;1716;
1118,296;38,07646942138672;1710,728271484375;1716;
1118,297;37,44117736816406;1722,499267578125;1716;
1118,298;38,05882263183594;1732,3084716796875;1716;
1118,299;37,98823547363281;1728,3848876953125;1716;
1118,3;38,32353210449219;1712,68994140625;1716;
1118,301;38,07646942138672;1710,728271484375;1716;
1118,302;37,88235092163086;1722,499267578125;1716;
1118,303;38,05882263183594;1728,3848876953125;1716;
1118,304;37,98823547363281;1726,4228515625;1716;
1118,305;38,32353210449219;1712,68994140625;1716;
1118,306;38,07646942138672;1714,6519775390625;1716;
1118,307;37,88235092163086;1720,53759765625;1716;
1118,308;38,05882263183594;1732,3084716796875;1716;
1118,309;37,98823547363281;1728,3848876953125;1716;
1118,31;38,32353210449219;1710,728271484375;1716;
1118,311;38,07646942138672;1708,766357421875;1716;
1118,312;37,88235092163086;1722,499267578125;1716;
1118,313;38,05882263183594;1730,3466796875;1716;
1118,314;37,98823547363281;1728,3848876953125;1716;
1118,315;38,32353210449219;1714,6519775390625;1716;
1118,316;38,07646942138672;1708,766357421875;1716;
1118,317;37,88235092163086;1722,499267578125;1716;
1118,318;38,05882263183594;1732,3084716796875;1716;
1118,319;37,44117736816406;1728,3848876953125;1716;
1118,32;38,32353210449219;1710,728271484375;1716;
1118,321;38,07646942138672;1708,766357421875;1716;
1118,322;37,88235092163086;1722,499267578125;1716;
1118,323;38,05882263183594;1728,3848876953125;1716;
1118,324;37,44117736816406;1728,3848876953125;1716;
1118,325;38,32353210449219;1716,61376953125;1716;
1118,326;38,139408111572266;1708,766357421875;1716;
1118,327;37,94764709472656;1722,499267578125;1716;
1118,328;38,119998931884766;1728,3848876953125;1716;
1118,329;37,512351989746094;1726,4228515625;1716;
1118,33;38,39882278442383;1714,6519775390625;1716;
1118,331;38,160587310791016;1712,68994140625;1716;
1118,332;37,96940994262695;1724,461181640625;1716;
1118,333;38,142940521240234;1726,4228515625;1716;
1118,334;37,525291442871094;1728,3848876953125;1716;
1118,335;38,416473388671875;1718,5755615234375;1716;
1118,336;38,07529067993164;1718,5755615234375;1716;
1118,337;37,964115142822266;1722,499267578125;1716;
1118,338;38,14588165283203;1726,4228515625;1716;
1118,339;37,52470397949219;1718,5755615234375;1716;
1118,34;38,40117645263672;1716,61376953125;1716;
1118,341;38,06117630004883;1720,53759765625;1716;
1118,342;37,95058822631836;1724,461181640625;1716;
1118,343;38,12823486328125;1724,461181640625;1716;
1118,344;37,50470733642578;1716,61376953125;1716;
1118,345;38,387062072753906;1712,68994140625;1716;
1118,346;38,05470275878906;1718,5755615234375;1716;
1118,347;37,946468353271484;1724,461181640625;1716;
1118,348;38,20882034301758;1726,4228515625;1716;
1118,349;37,583526611328125;1708,766357421875;1716;
1118,35;38,470001220703125;1714,6519775390625;1716;
1118,351;38,132938385009766;1722,499267578125;1716;
1118,352;38,036468505859375;1730,3466796875;1716;
1118,353;38,23529052734375;1724,461181640625;1716;
1118,354;37,6035270690918;1712,68994140625;1716;
1118,355;38,486473083496094;1712,68994140625;1716;
1118,356;38,15470504760742;1720,53759765625;1716;
1118,357;38,03705596923828;1732,3084716796875;1716;
1118,358;38,22882080078125;1726,4228515625;1716;
1118,359;37,5976448059082;1712,68994140625;1716;
1118,36;38,478233337402344;1712,68994140625;1716;
1118,361;38,14881896972656;1720,53759765625;1716;
1118,362;38,03823471069336;1728,3848876953125;1716;
1118,363;38,221763610839844;1726,4228515625;1716;
1118,364;37,60176467895508;1712,68994140625;1716;
1118,365;38,48235321044922;1714,6519775390625;1716;
1118,366;38,15117645263672;1722,499267578125;1716;
1118,367;38,04176330566406;1728,3848876953125;1716;
1118,368;38,23999786376953;1726,4228515625;1716;
1118,369;37,6099967956543;1714,6519775390625;1716;
1118,37;38,2435302734375;1724,461181640625;1716;
1118,371;38,17764663696289;1720,53759765625;1716;
1118,372;38,07764434814453;1728,3848876953125;1716;
1118,373;38,271175384521484;1724,461181640625;1716;
1118,374;37,63646697998047;1714,6519775390625;1716;
1118,375;38,523529052734375;1720,53759765625;1716;
1118,376;38,179996490478516;1722,499267578125;1716;
1118,377;38,06999969482422;1728,3848876953125;1716;
1118,378;38,257057189941406;1720,53759765625;1716;
1118,379;37,61411666870117;1714,6519775390625;1716;
1118,38;38,49529266357422;1720,53759765625;1716;
1118,381;38,15470504760742;1722,499267578125;1716;
1118,382;38,042938232421875;1726,4228515625;1716;
1118,383;38,23823165893555;1712,68994140625;1716;
1118,384;37,5970573425293;1714,6519775390625;1716;
1118,385;38,476470947265625;1720,53759765625;1716;
1118,386;38,14293670654297;1726,4228515625;1716;
1118,387;38,03352737426758;1726,4228515625;1716;
1118,388;38,23234939575195;1714,6519775390625;1716;
1118,389;37,593528747558594;1712,68994140625;1716;
1118,39;38,21117401123047;1724,461181640625;1716;
1118,391;38,13764572143555;1730,3466796875;1716;
1118,392;38,03705596923828;1726,4228515625;1716;
1118,393;38,22999954223633;1712,68994140625;1716;
1118,394;37,5976448059082;1714,6519775390625;1716;
1118,395;38,21117401123047;1726,4228515625;1716;
1118,396;38,14411544799805;1730,3466796875;1716;
1118,397;38,03823471069336;1726,4228515625;1716;
1118,398;38,23352813720703;1710,728271484375;1716;
1118,399;37,59529113769531;1710,728271484375;1716;
1118,4;38,21058654785156;1722,499267578125;1716;
1118,401;38,141761779785156;1732,3084716796875;1716;
1118,402;38,03940963745117;1728,3848876953125;1716;
1118,403;38,22764587402344;1708,766357421875;1716;
1118,404;37,593528747558594;1710,728271484375;1716;
1118,405;38,216468811035156;1726,4228515625;1716;
1118,406;38,14646911621094;1730,3466796875;1716;
1118,407;38,03058624267578;1726,4228515625;1716;
1118,408;38,23117446899414;1712,68994140625;1716;
1118,409;37,5941162109375;1710,728271484375;1716;
1118,41;38,21058654785156;1722,499267578125;1716;
1118,411;38,13764572143555;1730,3466796875;1716;
1118,412;38,478233337402344;1722,499267578125;1716;
1118,413;38,23352813720703;1710,728271484375;1716;
1118,414;37,5976448059082;1710,728271484375;1716;
1118,415;38,217647552490234;1722,499267578125;1716;
1118,416;38,14352798461914;1730,3466796875;1716;
1118,417;38,47588348388672;1724,461181640625;1716;
1118,418;38,229408264160156;1712,68994140625;1716;
1118,419;37,59646987915039;1720,53759765625;1716;
1118,42;38,21529006958008;1722,499267578125;1716;
1118,421;38,14234924316406;1726,4228515625;1716;
1118,422;38,478824615478516;1722,499267578125;1716;
1118,423;38,22999954223633;1712,68994140625;1716;
1118,424;37,5941162109375;1716,61376953125;1716;
1118,425;38,217647552490234;1726,4228515625;1716;
1118,426;38,14117431640625;1726,4228515625;1716;
1118,427;38,478233337402344;1718,5755615234375;1716;
1118,428;38,23117446899414;1712,68994140625;1716;
1118,429;38,036468505859375;1720,53759765625;1716;
1118,43;38,21058654785156;1730,3466796875;1716;
1118,431;38,140586853027344;1728,3848876953125;1716;
1118,432;38,476470947265625;1714,6519775390625;1716;
1118,433;38,23352813720703;1712,68994140625;1716;
1118,434;38,041175842285156;1722,499267578125;1716;
1118,435;38,21117401123047;1726,4228515625;1716;
1118,436;38,07940673828125;1726,4228515625;1716;
1118,437;38,414703369140625;1714,6519775390625;1716;
1118,438;38,164703369140625;1708,766357421875;1716;
1118,439;37,971763610839844;1722,499267578125;1716;
1118,44;38,147056579589844;1732,3084716796875;1716;
1118,441;38,077056884765625;1730,3466796875;1716;
1118,442;38,41411590576172;1710,728271484375;1716;
1118,443;38,16587829589844;1708,766357421875;1716;
1118,444;37,97117614746094;1722,499267578125;1716;
1118,445;38,148231506347656;1730,3466796875;1716;
1118,446;37,53117752075195;1728,3848876953125;1716;
1118,447;38,41353225708008;1714,6519775390625;1716;
1118,448;38,16646957397461;1708,766357421875;1716;
1118,449;37,974117279052734;1720,53759765625;1716;
1118,45;38,148231506347656;1724,461181640625;1716;
1118,451;38,078819274902344;1730,3466796875;1716;
1118,452;38,41353225708008;1712,68994140625;1716;
1118,453;38,16646957397461;1708,766357421875;1716;
1118,454;37,97235107421875;1722,499267578125;1716;
1118,455;38,148231506347656;1728,3848876953125;1716;
1118,456;37,53117752075195;1728,3848876953125;1716;
1118,457;38,41353225708008;1714,6519775390625;1716;
1118,458;38,16646957397461;1708,766357421875;1716;
1118,459;37,97235107421875;1722,499267578125;1716;
1118,46;38,14882278442383;1730,3466796875;1716;
1118,461;37,53117752075195;1726,4228515625;1716;
1118,462;38,41353225708008;1716,61376953125;1716;
1118,463;38,16646957397461;1716,61376953125;1716;
1118,464;37,97235107421875;1720,53759765625;1716;
1118,465;38,14882278442383;1728,3848876953125;1716;
1118,466;37,53176498413086;1724,461181640625;1716;
1118,467;38,41353225708008;1716,61376953125;1716;
1118,468;38,16646957397461;1712,68994140625;1716;
1118,469;37,97235107421875;1722,499267578125;1716;
1118,47;38,14882278442383;1726,4228515625;1716;
1118,471;37,53176498413086;1710,728271484375;1716;
1118,472;38,41353225708008;1718,5755615234375;1716;
1118,473;38,16646957397461;1718,5755615234375;1716;
1118,474;37,97235107421875;1724,461181640625;1716;
1118,475;38,14882278442383;1724,461181640625;1716;
1118,476;37,53293991088867;1712,68994140625;1716;
1118,477;38,41353225708008;1714,6519775390625;1716;
1118,478;38,07823181152344;1718,5755615234375;1716;
1118,479;37,97235107421875;1726,4228515625;1716;
1118,48;38,14882278442383;1728,3848876953125;1716;
1118,481;37,53176498413086;1714,6519775390625;1716;
1118,482;38,412940979003906;1714,6519775390625;1716;
1118,483;38,07823181152344;1720,53759765625;1716;
1118,484;37,97235107421875;1730,3466796875;1716;
1118,485;38,14882278442383;1724,461181640625;1716;
1118,486;37,53058624267578;1712,68994140625;1716;
1118,487;38,412940979003906;1714,6519775390625;1716;
1118,488;38,07823181152344;1722,499267578125;1716;
1118,489;37,97235107421875;1730,3466796875;1716;
1118,49;38,14882278442383;1726,4228515625;1716;
1118,491;37,53058624267578;1712,68994140625;1716;
1118,492;38,412940979003906;1712,68994140625;1716;
1118,493;38,07823181152344;1720,53759765625;1716;
1118,494;37,97235107421875;1732,3084716796875;1716;
1118,495;38,14882278442383;1728,3848876953125;1716;
1118,496;37,53176498413086;1712,68994140625;1716;
1118,497;38,41353225708008;1712,68994140625;1716;
1118,498;38,07823181152344;1722,499267578125;1716;
1118,499;37,97235107421875;1730,3466796875;1716;
1118,5;38,16646957397461;1722,499267578125;1716;
1118,501;37,53058624267578;1712,68994140625;1716;
1118,502;38,41353225708008;1714,6519775390625;1716;
1118,503;38,07823181152344;1720,53759765625;1716;
1118,504;37,97235107421875;1724,461181640625;1716;
1118,505;38,16646957397461;1726,4228515625;1716;
1118,506;37,53058624267578;1714,6519775390625;1716;
1118,507;38,41353225708008;1714,6519775390625;1716;
1118,508;38,07823181152344;1722,499267578125;1716;
1118,509;37,97235107421875;1726,4228515625;1716;
1118,51;38,16646957397461;1722,499267578125;1716;
1118,511;37,53058624267578;1716,61376953125;1716;
1118,512;38,412940979003906;1718,5755615234375;1716;
1118,513;38,07823181152344;1730,3466796875;1716;
1118,514;37,97235107421875;1726,4228515625;1716;
1118,515;38,16646957397461;1718,5755615234375;1716;
1118,516;37,53058624267578;1714,6519775390625;1716;
1118,517;38,148231506347656;1724,461181640625;1716;
1118,518;38,07823181152344;1724,461181640625;1716;
1118,519;37,97235107421875;1726,4228515625;1716;
1118,52;38,16646957397461;1716,61376953125;1716;
1118,521;37,53058624267578;1712,68994140625;1716;
1118,522;38,148231506347656;1724,461181640625;1716;
1118,523;38,07823181152344;1728,3848876953125;1716;
1118,524;37,97235107421875;1726,4228515625;1716;
1118,525;38,16646957397461;1712,68994140625;1716;
1118,526;37,53293991088867;1712,68994140625;1716;
1118,527;38,148231506347656;1724,461181640625;1716;
1118,528;38,07823181152344;1728,3848876953125;1716;
1118,529;37,97235107421875;1724,461181640625;1716;
